nest,NDVI,NDWI,Mat_Gland,Mat_Head,Mat_Birth,Mat_Age,Mat_Cort,Pat_Gland,Pat_Head,Pat_Birth,Pat_Age,Pat_Cort,Mean_Gland,Mean_Head,Mean_Age,Mean_Cort,BLUP,BLUP_25,latitude,longitude,first_egg_date,parents,Bird_FID,FID_m,FID_time,Repetition,Zone,Note_,Note_time,SD_m,SD_time,note_,note_time,Date,Time,Year,gull10m,height_m,dist_shore_m,dist_shore_m_new,distMOD,Egg1,Egg2,Egg3,Egg4,TotEgg,EggHatched,2nd_clutch,ProbaChick,HatchSucc,ClutchMass,Chick1,Chick2,Chick3,Chick4,ChickNmass,Count_ALL_nests,Count_Larcan_nests,Distance_coast,Count_ALL_nests_Hannah,Count_Larcan_nests_Hannah
10_24,0.876616001,0.846666674,4.8,90.1,2007,17,3.57,7.1,97.7,2007,17,4.51,5.95,93.9,17,4.04,,,58.766745,23.4318367,03/05/2024,P9R8;P08Y,P08Y,11,03/05/2024 11:01,1,Middle,,19/06/2024 14:02,50,14/05/2024 21:01,,19/06/2024 14:02,03/05/2024,11:01:00,2024,0.048093783,0.63,14.42336608,16.40382471,14.42336608,53.2,55,54.4,,3,1,,1,0.333333333,162.6,,38.4,,,38.4,4,4,16.4,6,6
11_24,0.718106727,0.479999999,4.5,90.7,,,5.79,4,97.2,,,9.21,4.25,93.95,,7.5,-3.6105854,-2.43555951,58.76679,23.43082,03/05/2024,"P05Y;
P09Y",,20,04/05/2024 11:46,1,Leg,the bird didn't really fly away. just 1 meter and came back. 15m true one,04/05/2024 11:46,52,04/05/2024 11:46,no plastic metal left fid,07/05/2024 14:36,04/05/2024,11:46:00,2024,0.052025895,0.56,24.36950052,4.231641962,24.36950052,56.4,60.6,58.1,,3,3,,1,1,175.1,37.8,,41.4,,79.2,5,5,4.23,9,9
11_24,0.718106727,0.479999999,4.5,90.7,,,5.79,4,97.2,,,9.21,4.25,93.95,,7.5,,,58.76679,23.43082,03/05/2024,"P05Y;
P09Y",,9,05/05/2024 10:34,2,Leg,no plastic on bird for the fid,05/05/2024 10:34,35,05/05/2024 10:33,plastic left leg fid,08/05/2024 12:08,05/05/2024,10:34:00,2024,0.052025895,0.56,24.36950052,4.231641962,24.36950052,56.4,60.6,58.1,,3,3,,1,1,175.1,37.8,,41.4,,79.2,5,5,4.23,9,9
11_24,0.718106727,0.479999999,4.5,90.7,,,5.79,4,97.2,,,9.21,4.25,93.95,,7.5,,,58.76679,23.43082,03/05/2024,"P05Y;
P09Y",,4,06/05/2024 12:48,3,Leg,no plastic metal left,06/05/2024 12:48,47,06/05/2024 12:46,,19/06/2024 14:02,06/05/2024,12:48:00,2024,0.052025895,0.56,24.36950052,4.231641962,24.36950052,56.4,60.6,58.1,,3,3,,1,1,175.1,37.8,,41.4,,79.2,5,5,4.23,9,9
11_24,0.718106727,0.479999999,4.5,90.7,,,5.79,4,97.2,,,9.21,4.25,93.95,,7.5,,,58.76679,23.43082,03/05/2024,"P05Y;
P09Y",,9,07/05/2024 14:37,4,Leg,,19/06/2024 14:02,60,07/05/2024 14:37,,19/06/2024 14:02,07/05/2024,14:37:00,2024,0.052025895,0.56,24.36950052,4.231641962,24.36950052,56.4,60.6,58.1,,3,3,,1,1,175.1,37.8,,41.4,,79.2,5,5,4.23,9,9
11_24,0.718106727,0.479999999,4.5,90.7,,,5.79,4,97.2,,,9.21,4.25,93.95,,7.5,,,58.76679,23.43082,03/05/2024,"P05Y;
P09Y",,10,08/05/2024 12:07,5,Leg,,19/06/2024 14:02,42,08/05/2024 12:07,,19/06/2024 14:02,08/05/2024,12:07:00,2024,0.052025895,0.56,24.36950052,4.231641962,24.36950052,56.4,60.6,58.1,,3,3,,1,1,175.1,37.8,,41.4,,79.2,5,5,4.23,9,9
12_24,0.749187708,0.569999993,6.4,84.2,,,4.9,4.7,93.7,,,7.51,5.55,88.95,,6.21,-2.1469163,0.211771024,58.7665917,23.43074,03/05/2024,"P06Y;
P76V",,14,04/05/2024 11:42,1,Leg,don't know for ring fid,07/05/2024 14:33,74,04/05/2024 11:42,plastic right leg fid,06/05/2024 13:25,04/05/2024,11:42:00,2024,0.053874602,0.64,13.81817463,10.78476373,13.81817463,55.6,57.6,52.8,,3,3,,1,1,166,39.7,38.6,37.5,,115.8,5,4,10.78,9,8
12_24,0.749187708,0.569999993,6.4,84.2,,,4.9,4.7,93.7,,,7.51,5.55,88.95,,6.21,,,58.7665917,23.43074,03/05/2024,"P06Y;
P76V",,45,05/05/2024 11:12,2,Leg,,19/06/2024 14:02,76,05/05/2024 11:11,2 chicks seen near the nest,07/06/2024 13:49,05/05/2024,11:12:00,2024,0.053874602,0.64,13.81817463,10.78476373,13.81817463,55.6,57.6,52.8,,3,3,,1,1,166,39.7,38.6,37.5,,115.8,5,4,10.78,9,8
12_24,0.749187708,0.569999993,6.4,84.2,,,4.9,4.7,93.7,,,7.51,5.55,88.95,,6.21,,,58.7665917,23.43074,03/05/2024,"P06Y;
P76V",,12,06/05/2024 13:25,3,Leg,,19/06/2024 14:02,67,06/05/2024 13:23,not checked ,08/06/2024 10:18,06/05/2024,13:25:00,2024,0.053874602,0.64,13.81817463,10.78476373,13.81817463,55.6,57.6,52.8,,3,3,,1,1,166,39.7,38.6,37.5,,115.8,5,4,10.78,9,8
12_24,0.749187708,0.569999993,6.4,84.2,,,4.9,4.7,93.7,,,7.51,5.55,88.95,,6.21,,,58.7665917,23.43074,03/05/2024,"P06Y;
P76V",,10,07/05/2024 14:32,4,Leg,,19/06/2024 14:02,56,07/05/2024 14:30,,19/06/2024 14:02,07/05/2024,14:32:00,2024,0.053874602,0.64,13.81817463,10.78476373,13.81817463,55.6,57.6,52.8,,3,3,,1,1,166,39.7,38.6,37.5,,115.8,5,4,10.78,9,8
12_24,0.749187708,0.569999993,6.4,84.2,,,4.9,4.7,93.7,,,7.51,5.55,88.95,,6.21,,,58.7665917,23.43074,03/05/2024,"P06Y;
P76V",,14,08/05/2024 12:15,5,Leg,,19/06/2024 14:02,58,08/05/2024 12:14,,19/06/2024 14:02,08/05/2024,12:15:00,2024,0.053874602,0.64,13.81817463,10.78476373,13.81817463,55.6,57.6,52.8,,3,3,,1,1,166,39.7,38.6,37.5,,115.8,5,4,10.78,9,8
13_24,0.873677149,0.81750001,4.5,90.2,2014,10,,4.5,94,2014,10,6.7,4.5,92.1,10,6.7,0.4725373,2.803931729,58.76634,23.4348083,04/05/2024,"P15S;
P97C",P97C,36,04/05/2024 19:07,1,Middle,,19/06/2024 14:02,51,04/05/2024 19:07,,19/06/2024 14:02,04/05/2024,19:07:00,2024,0.049801453,0.79,22.20660758,22.10293303,22.20660758,56.6,57.8,57.8,,3,3,,1,1,172.2,38.7,40,41.8,,120.5,3,3,22.1,2,2
13_24,0.873677149,0.81750001,4.5,90.2,2014,10,,4.5,94,2014,10,6.7,4.5,92.1,10,6.7,,,58.76634,23.4348083,04/05/2024,"P15S;
P97C",P15S,23,05/05/2024 10:12,2,Middle,plastic left leg fid,06/05/2024 12:02,50,05/05/2024 10:12,done bird right leg plastic P97C?? other can be P15S,05/05/2024 10:14,05/05/2024,10:12:00,2024,0.049801453,0.79,22.20660758,22.10293303,22.20660758,56.6,57.8,57.8,,3,3,,1,1,172.2,38.7,40,41.8,,120.5,3,3,22.1,2,2
13_24,0.873677149,0.81750001,4.5,90.2,2014,10,,4.5,94,2014,10,6.7,4.5,92.1,10,6.7,,,58.76634,23.4348083,04/05/2024,"P15S;
P97C",P15S,13,06/05/2024 12:05,3,Middle,fid plastic left,08/05/2024 11:05,68,06/05/2024 12:03,plastic right leg,07/05/2024 12:58,06/05/2024,12:05:00,2024,0.049801453,0.79,22.20660758,22.10293303,22.20660758,56.6,57.8,57.8,,3,3,,1,1,172.2,38.7,40,41.8,,120.5,3,3,22.1,2,2
13_24,0.873677149,0.81750001,4.5,90.2,2014,10,,4.5,94,2014,10,6.7,4.5,92.1,10,6.7,,,58.76634,23.4348083,04/05/2024,"P15S;
P97C",,12,07/05/2024 12:58,4,Middle,,19/06/2024 14:02,55,07/05/2024 12:54,,19/06/2024 14:02,07/05/2024,12:58:00,2024,0.049801453,0.79,22.20660758,22.10293303,22.20660758,56.6,57.8,57.8,,3,3,,1,1,172.2,38.7,40,41.8,,120.5,3,3,22.1,2,2
13_24,0.873677149,0.81750001,4.5,90.2,2014,10,,4.5,94,2014,10,6.7,4.5,92.1,10,6.7,,,58.76634,23.4348083,04/05/2024,"P15S;
P97C",,16,08/05/2024 11:05,5,Middle,,19/06/2024 14:02,70,08/05/2024 11:02,,19/06/2024 14:02,08/05/2024,11:05:00,2024,0.049801453,0.79,22.20660758,22.10293303,22.20660758,56.6,57.8,57.8,,3,3,,1,1,172.2,38.7,40,41.8,,120.5,3,3,22.1,2,2
14_24,0.871112615,0.870000005,5.3,88.9,2014,10,,2.9,93.6,,,9.85,4.1,91.25,10,9.85,4.3105438,6.732996441,58.7662484,23.434688,04/05/2024,"P97R;
P28Y",,32,04/05/2024 19:01,1,Middle,25,06/05/2024 12:07,67,04/05/2024 19:01,plastic left leg fid P91R? P91K?,06/05/2024 11:57,04/05/2024,19:01:00,2024,0.057164635,0.53,16.7736721,32.30569778,16.7736721,60,58.9,58.5,,3,0,,0,0,177.4,,,,,0,5,5,32.31,8,8
14_24,0.871112615,0.870000005,5.3,88.9,2014,10,,2.9,93.6,,,9.85,4.1,91.25,10,9.85,,,58.7662484,23.434688,04/05/2024,"P97R;
P28Y",,20,07/05/2024 13:02,2,Middle,,19/06/2024 14:02,44,06/05/2024 12:07,no plastic metal left fid,07/05/2024 13:03,07/05/2024,13:02:00,2024,0.057164635,0.53,16.7736721,32.30569778,16.7736721,60,58.9,58.5,,3,0,,0,0,177.4,,,,,0,5,5,32.31,8,8
14_24,0.871112615,0.870000005,5.3,88.9,2014,10,,2.9,93.6,,,9.85,4.1,91.25,10,9.85,,,58.7662484,23.434688,04/05/2024,"P97R;
P28Y",,18,08/05/2024 11:10,3,Middle,,19/06/2024 14:02,45,07/05/2024 13:01,fid done plastic left ,08/05/2024 11:12,08/05/2024,11:10:00,2024,0.057164635,0.53,16.7736721,32.30569778,16.7736721,60,58.9,58.5,,3,0,,0,0,177.4,,,,,0,5,5,32.31,8,8
14_24,0.871112615,0.870000005,5.3,88.9,2014,10,,2.9,93.6,,,9.85,4.1,91.25,10,9.85,,,58.7662484,23.434688,04/05/2024,"P97R;
P28Y",,39,09/05/2024 11:03,4,Middle,,19/06/2024 14:02,62,08/05/2024 11:09,no plastic,11/05/2024 11:17,09/05/2024,11:03:00,2024,0.057164635,0.53,16.7736721,32.30569778,16.7736721,60,58.9,58.5,,3,0,,0,0,177.4,,,,,0,5,5,32.31,8,8
14_24,0.871112615,0.870000005,5.3,88.9,2014,10,,2.9,93.6,,,9.85,4.1,91.25,10,9.85,,,58.7662484,23.434688,04/05/2024,"P97R;
P28Y",,12,11/05/2024 11:17,5,Middle,,19/06/2024 14:02,51,09/05/2024 11:02,,19/06/2024 14:02,11/05/2024,11:17:00,2024,0.057164635,0.53,16.7736721,32.30569778,16.7736721,60,58.9,58.5,,3,0,,0,0,177.4,,,,,0,5,5,32.31,8,8
15_24,0.754545351,0.569999993,6.7,85.2,,,,6.3,97,,,,6.5,91.1,,,3.4300235,5.800819914,58.7665116,23.4307349,04/05/2024,P10Y;P3Z8,P3Z8,18,04/05/2024 18:38,1,Leg,,19/06/2024 14:02,53,04/05/2024 18:38,,19/06/2024 14:02,04/05/2024,18:38:00,2024,0.037103718,0.44,9.670319899,16.20576071,9.670319899,58.2,53.7,52.5,,3,3,,1,1,164.4,40.2,38.7,37.3,,116.2,4,2,16.21,5,3
15_24,0.754545351,0.569999993,6.7,85.2,,,,6.3,97,,,,6.5,91.1,,,,,58.7665116,23.4307349,04/05/2024,"P10Y;
P3Z8",P3Z8,16,05/05/2024 10:35,2,Leg,fid right leg P3Z8,06/05/2024 12:57,54,05/05/2024 10:35,right leg fid p3Z8,05/05/2024 10:37,05/05/2024,10:35:00,2024,0.037103718,0.44,9.670319899,16.20576071,9.670319899,58.2,53.7,52.5,,3,3,,1,1,164.4,40.2,38.7,37.3,,116.2,4,2,16.21,5,3
15_24,0.754545351,0.569999993,6.7,85.2,,,,6.3,97,,,,6.5,91.1,,,,,58.7665116,23.4307349,04/05/2024,"P10Y;
P3Z8",,14,06/05/2024 12:56,3,Leg,,19/06/2024 14:02,45,06/05/2024 12:54,right leg plastic ,07/05/2024 14:23,06/05/2024,12:56:00,2024,0.037103718,0.44,9.670319899,16.20576071,9.670319899,58.2,53.7,52.5,,3,3,,1,1,164.4,40.2,38.7,37.3,,116.2,4,2,16.21,5,3
15_24,0.754545351,0.569999993,6.7,85.2,,,,6.3,97,,,,6.5,91.1,,,,,58.7665116,23.4307349,04/05/2024,"P10Y;
P3Z8",,23,07/05/2024 14:23,4,Leg,,19/06/2024 14:02,58,07/05/2024 14:21,chicks not seen,08/06/2024 10:30,07/05/2024,14:23:00,2024,0.037103718,0.44,9.670319899,16.20576071,9.670319899,58.2,53.7,52.5,,3,3,,1,1,164.4,40.2,38.7,37.3,,116.2,4,2,16.21,5,3
15_24,0.754545351,0.569999993,6.7,85.2,,,,6.3,97,,,,6.5,91.1,,,,,58.7665116,23.4307349,04/05/2024,"P10Y;
P3Z8",,37,08/05/2024 12:05,5,Leg,,19/06/2024 14:02,49,08/05/2024 12:05,,19/06/2024 14:02,08/05/2024,12:05:00,2024,0.037103718,0.44,9.670319899,16.20576071,9.670319899,58.2,53.7,52.5,,3,3,,1,1,164.4,40.2,38.7,37.3,,116.2,4,2,16.21,5,3
16_24,0.745967944,0.546666662,5.7,90.5,,,21.66,4.7,96.1,2009,15,,5.2,93.3,15,21.66,6.2230837,8.878280493,58.7665897,23.4307761,04/05/2024,"P11Y;
P20Y",P20Y,30,05/05/2024 10:40,1,Leg,FiD right leg,05/05/2024 10:41,48,05/05/2024 10:40,.fid might have been on bird with right plastic. bird with plastic came to nest but was not the fid one,07/05/2024 14:18,05/05/2024,10:40:00,2024,0.053874602,0.55,11.89172932,12.8166434,11.89172932,60.5,59,56.4,,3,2,,1,0.666666667,175.9,40.4,39.8,,,80.2,7,6,12.82,7,6
16_24,0.745967944,0.546666662,5.7,90.5,,,21.66,4.7,96.1,2009,15,,5.2,93.3,15,21.66,,,58.7665897,23.4307761,04/05/2024,"P11Y;
P20Y",P20Y,19,06/05/2024 12:53,2,Leg,plastic right leg fid?,06/05/2024 12:54,44,06/05/2024 12:44,chicks not seen,08/06/2024 10:30,06/05/2024,12:53:00,2024,0.053874602,0.55,11.89172932,12.8166434,11.89172932,60.5,59,56.4,,3,2,,1,0.666666667,175.9,40.4,39.8,,,80.2,7,6,12.82,7,6
16_24,0.745967944,0.546666662,5.7,90.5,,,21.66,4.7,96.1,2009,15,,5.2,93.3,15,21.66,,,58.7665897,23.4307761,04/05/2024,"P11Y;
P20Y",P11Y,19,07/05/2024 14:18,3,Leg,plastic left leg fid,08/05/2024 12:04,52,07/05/2024 14:16,,19/06/2024 14:02,07/05/2024,14:18:00,2024,0.053874602,0.55,11.89172932,12.8166434,11.89172932,60.5,59,56.4,,3,2,,1,0.666666667,175.9,40.4,39.8,,,80.2,7,6,12.82,7,6
16_24,0.745967944,0.546666662,5.7,90.5,,,21.66,4.7,96.1,2009,15,,5.2,93.3,15,21.66,,,58.7665897,23.4307761,04/05/2024,"P11Y;
P20Y",,34,08/05/2024 12:03,4,Leg,,19/06/2024 14:02,62,08/05/2024 12:02,,19/06/2024 14:02,08/05/2024,12:03:00,2024,0.053874602,0.55,11.89172932,12.8166434,11.89172932,60.5,59,56.4,,3,2,,1,0.666666667,175.9,40.4,39.8,,,80.2,7,6,12.82,7,6
16_24,0.745967944,0.546666662,5.7,90.5,,,21.66,4.7,96.1,2009,15,,5.2,93.3,15,21.66,,,58.7665897,23.4307761,04/05/2024,"P11Y;
P20Y",,27,09/05/2024 11:41,5,Leg,,19/06/2024 14:02,53,09/05/2024 11:39,,19/06/2024 14:02,09/05/2024,11:41:00,2024,0.053874602,0.55,11.89172932,12.8166434,11.89172932,60.5,59,56.4,,3,2,,1,0.666666667,175.9,40.4,39.8,,,80.2,7,6,12.82,7,6
17_24,0.817194909,0.689999998,4.2,90.3,,,18.53,3.5,96.7,,,,3.85,93.5,,18.53,0.6820962,2.666742523,58.7671958,23.4292152,04/05/2024,"P13Y;
P19Y",,25,05/05/2024 11:22,1,Head,metal right leg fid,06/05/2024 13:44,48,05/05/2024 11:22,no ring fid,08/05/2024 13:07,05/05/2024,11:22:00,2024,0.090569065,0.64,18.6199034,22.65474677,18.6199034,53,52.2,50.1,,3,2,,1,0.666666667,155.3,36.8,,36.5,,73.3,4,4,22.65,9,9
17_24,0.817194909,0.689999998,4.2,90.3,,,18.53,3.5,96.7,,,,3.85,93.5,,18.53,,,58.7671958,23.4292152,04/05/2024,"P13Y;
P19Y",,19,06/05/2024 13:54,2,Head,,19/06/2024 14:02,50,06/05/2024 13:52,no plastic fid,09/05/2024 12:44,06/05/2024,13:54:00,2024,0.090569065,0.64,18.6199034,22.65474677,18.6199034,53,52.2,50.1,,3,2,,1,0.666666667,155.3,36.8,,36.5,,73.3,4,4,22.65,9,9
17_24,0.817194909,0.689999998,4.2,90.3,,,18.53,3.5,96.7,,,,3.85,93.5,,18.53,,,58.7671958,23.4292152,04/05/2024,"P13Y;
P19Y",,14,07/05/2024 15:01,3,Head,,19/06/2024 14:02,44,07/05/2024 15:01,,19/06/2024 14:02,07/05/2024,15:01:00,2024,0.090569065,0.64,18.6199034,22.65474677,18.6199034,53,52.2,50.1,,3,2,,1,0.666666667,155.3,36.8,,36.5,,73.3,4,4,22.65,9,9
17_24,0.817194909,0.689999998,4.2,90.3,,,18.53,3.5,96.7,,,,3.85,93.5,,18.53,,,58.7671958,23.4292152,04/05/2024,"P13Y;
P19Y",,7,08/05/2024 13:07,4,Head,,19/06/2024 14:02,59,08/05/2024 13:07,,19/06/2024 14:02,08/05/2024,13:07:00,2024,0.090569065,0.64,18.6199034,22.65474677,18.6199034,53,52.2,50.1,,3,2,,1,0.666666667,155.3,36.8,,36.5,,73.3,4,4,22.65,9,9
17_24,0.817194909,0.689999998,4.2,90.3,,,18.53,3.5,96.7,,,,3.85,93.5,,18.53,,,58.7671958,23.4292152,04/05/2024,"P13Y;
P19Y",,29,09/05/2024 12:44,5,Head,,19/06/2024 14:02,66,09/05/2024 12:44,,19/06/2024 14:02,09/05/2024,12:44:00,2024,0.090569065,0.64,18.6199034,22.65474677,18.6199034,53,52.2,50.1,,3,2,,1,0.666666667,155.3,36.8,,36.5,,73.3,4,4,22.65,9,9
18_24,0.765342951,0.569999993,5.2,90.3,,,,2.9,94.2,2009,15,,4.05,92.25,15,,15.36167,19.51865069,58.7669,23.4292167,04/05/2024,"P12Y;
P6Z3",P6Z3,19,05/05/2024 11:15,1,Head,fid maybe right leg plastic ,06/05/2024 13:36,60,05/05/2024 11:15,done on p6z3,05/05/2024 11:16,05/05/2024,11:15:00,2024,0.088142649,0.58,16.39921625,46.7575506,16.39921625,56.3,56.8,54.6,,3,3,,1,1,167.7,40.1,41.1,39.3,,120.5,3,3,46.76,4,4
18_24,0.765342951,0.569999993,5.2,90.3,,,,2.9,94.2,2009,15,,4.05,92.25,15,,,,58.7669,23.4292167,04/05/2024,"P12Y;
P6Z3",,41,06/05/2024 13:36,2,Head,,19/06/2024 14:02,55,06/05/2024 13:36,the bird that came back had plastic on right but not focal bird,07/05/2024 14:49,06/05/2024,13:36:00,2024,0.088142649,0.58,16.39921625,46.7575506,16.39921625,56.3,56.8,54.6,,3,3,,1,1,167.7,40.1,41.1,39.3,,120.5,3,3,46.76,4,4
18_24,0.765342951,0.569999993,5.2,90.3,,,,2.9,94.2,2009,15,,4.05,92.25,15,,,,58.7669,23.4292167,04/05/2024,"P12Y;
P6Z3",,41,07/05/2024 14:49,3,Head,,19/06/2024 14:02,60,07/05/2024 14:49,plastic right leg fid,09/05/2024 12:37,07/05/2024,14:49:00,2024,0.088142649,0.58,16.39921625,46.7575506,16.39921625,56.3,56.8,54.6,,3,3,,1,1,167.7,40.1,41.1,39.3,,120.5,3,3,46.76,4,4
18_24,0.765342951,0.569999993,5.2,90.3,,,,2.9,94.2,2009,15,,4.05,92.25,15,,,,58.7669,23.4292167,04/05/2024,"P12Y;
P6Z3",,55,08/05/2024 13:01,4,Head,,19/06/2024 14:02,62,08/05/2024 13:00,,19/06/2024 14:02,08/05/2024,13:01:00,2024,0.088142649,0.58,16.39921625,46.7575506,16.39921625,56.3,56.8,54.6,,3,3,,1,1,167.7,40.1,41.1,39.3,,120.5,3,3,46.76,4,4
18_24,0.765342951,0.569999993,5.2,90.3,,,,2.9,94.2,2009,15,,4.05,92.25,15,,,,58.7669,23.4292167,04/05/2024,"P12Y;
P6Z3",,44,09/05/2024 12:37,5,Head,,19/06/2024 14:02,47,09/05/2024 12:37,,19/06/2024 14:02,09/05/2024,12:37:00,2024,0.088142649,0.58,16.39921625,46.7575506,16.39921625,56.3,56.8,54.6,,3,3,,1,1,167.7,40.1,41.1,39.3,,120.5,3,3,46.76,4,4
19_24,0.747243881,0.604999989,4.2,86.4,,,10.07,6,98.9,,,3.72,5.1,92.65,,6.89,-4.5286968,-3.719493219,58.7667533,23.4309333,05/05/2024,"P16Y;
P21Y",,5,06/05/2024 12:49,1,Leg,fid no plastic band,06/05/2024 12:49,39,06/05/2024 12:49,no plastic metal left fid,07/05/2024 14:26,06/05/2024,12:49:00,2024,0.051916461,0.52,17.12273312,10.78716812,17.12273312,63.8,63.3,56.7,,3,3,,1,1,183.8,45.9,44.4,40.9,,131.2,5,5,10.79,7,7
19_24,0.747243881,0.604999989,4.2,86.4,,,10.07,6,98.9,,,3.72,5.1,92.65,,6.89,,,58.7667533,23.4309333,05/05/2024,"P16Y;
P21Y",,9,07/05/2024 14:26,2,Leg,,19/06/2024 14:02,45,07/05/2024 14:25,metal right maybe?,08/05/2024 12:10,07/05/2024,14:26:00,2024,0.051916461,0.52,17.12273312,10.78716812,17.12273312,63.8,63.3,56.7,,3,3,,1,1,183.8,45.9,44.4,40.9,,131.2,5,5,10.79,7,7
19_24,0.747243881,0.604999989,4.2,86.4,,,10.07,6,98.9,,,3.72,5.1,92.65,,6.89,,,58.7667533,23.4309333,05/05/2024,"P16Y;
P21Y",,11,08/05/2024 12:10,3,Leg,,19/06/2024 14:02,40,08/05/2024 12:10,,19/06/2024 14:02,08/05/2024,12:10:00,2024,0.051916461,0.52,17.12273312,10.78716812,17.12273312,63.8,63.3,56.7,,3,3,,1,1,183.8,45.9,44.4,40.9,,131.2,5,5,10.79,7,7
19_24,0.747243881,0.604999989,4.2,86.4,,,10.07,6,98.9,,,3.72,5.1,92.65,,6.89,,,58.7667533,23.4309333,05/05/2024,"P16Y;
P21Y",,16,09/05/2024 11:45,4,Leg,,19/06/2024 14:02,41,09/05/2024 11:45,,19/06/2024 14:02,09/05/2024,11:45:00,2024,0.051916461,0.52,17.12273312,10.78716812,17.12273312,63.8,63.3,56.7,,3,3,,1,1,183.8,45.9,44.4,40.9,,131.2,5,5,10.79,7,7
19_24,0.747243881,0.604999989,4.2,86.4,,,10.07,6,98.9,,,3.72,5.1,92.65,,6.89,,,58.7667533,23.4309333,05/05/2024,"P16Y;
P21Y",,8,11/05/2024 11:50,5,Leg,,19/06/2024 14:02,68,11/05/2024 11:50,,19/06/2024 14:02,11/05/2024,11:50:00,2024,0.051916461,0.52,17.12273312,10.78716812,17.12273312,63.8,63.3,56.7,,3,3,,1,1,183.8,45.9,44.4,40.9,,131.2,5,5,10.79,7,7
20_24,0.867963433,0.823333343,6.7,87.1,,,,5.2,95.5,2006,18,5.98,5.95,91.3,18,5.98,-4.6745297,-3.646772236,58.7667867,23.431752,05/05/2024,"P4N4;
P17Y",P4N4,12,06/05/2024 12:40,1,Middle,plastic right leg fid,06/05/2024 12:40,39,06/05/2024 12:40,metal left no plastic ,07/05/2024 13:37,06/05/2024,12:40:00,2024,0.041316748,0.75,16.00723238,13.02074363,16.00723238,51.5,52.4,51.1,,3,3,,1,1,155,39.4,39.9,39.4,,118.7,5,5,13.02,4,4
20_24,0.867963433,0.823333343,6.7,87.1,,,,5.2,95.5,2006,18,5.98,5.95,91.3,18,5.98,,,58.7667867,23.431752,05/05/2024,"P4N4;
P17Y",,16,07/05/2024 14:12,2,Middle,,19/06/2024 14:02,46,07/05/2024 14:10,pp lastic right leg fid,08/05/2024 12:00,07/05/2024,14:12:00,2024,0.041316748,0.75,16.00723238,13.02074363,16.00723238,51.5,52.4,51.1,,3,3,,1,1,155,39.4,39.9,39.4,,118.7,5,5,13.02,4,4
20_24,0.867963433,0.823333343,6.7,87.1,,,,5.2,95.5,2006,18,5.98,5.95,91.3,18,5.98,,,58.7667867,23.431752,05/05/2024,"P4N4;
P17Y",,11,08/05/2024 12:00,3,Middle,,19/06/2024 14:02,58,08/05/2024 11:59,no plastic,09/05/2024 11:33,08/05/2024,12:00:00,2024,0.041316748,0.75,16.00723238,13.02074363,16.00723238,51.5,52.4,51.1,,3,3,,1,1,155,39.4,39.9,39.4,,118.7,5,5,13.02,4,4
20_24,0.867963433,0.823333343,6.7,87.1,,,,5.2,95.5,2006,18,5.98,5.95,91.3,18,5.98,,,58.7667867,23.431752,05/05/2024,"P4N4;
P17Y",,9,09/05/2024 11:32,4,Middle,,19/06/2024 14:02,63,09/05/2024 11:32,no plastic fid maybe ?,11/05/2024 11:46,09/05/2024,11:32:00,2024,0.041316748,0.75,16.00723238,13.02074363,16.00723238,51.5,52.4,51.1,,3,3,,1,1,155,39.4,39.9,39.4,,118.7,5,5,13.02,4,4
20_24,0.867963433,0.823333343,6.7,87.1,,,,5.2,95.5,2006,18,5.98,5.95,91.3,18,5.98,,,58.7667867,23.431752,05/05/2024,"P4N4;
P17Y",,8,11/05/2024 11:46,5,Middle,,19/06/2024 14:02,50,11/05/2024 11:44,,19/06/2024 14:02,11/05/2024,11:46:00,2024,0.041316748,0.75,16.00723238,13.02074363,16.00723238,51.5,52.4,51.1,,3,3,,1,1,155,39.4,39.9,39.4,,118.7,5,5,13.02,4,4
21_24,0.860986491,0.870000005,3.4,90.3,2006,18,10.37,7.3,96.2,2001,23,13.44,5.35,93.25,20.5,11.9,-5.2540803,-4.097839836,58.766678,23.4320275,05/05/2024,"P15Y;
P22Y",P15Y,17,06/05/2024 12:34,1,Middle,fid plastic with V8 right leg?,06/05/2024 12:34,43,06/05/2024 12:34,no plastic bird fid,07/05/2024 14:00,06/05/2024,12:34:00,2024,0.049927403,0.67,14.54490635,14.93925089,14.54490635,64.9,65.6,59.2,,3,3,,1,1,189.7,48.3,49,48.3,,145.6,4,4,14.94,4,4
21_24,0.860986491,0.870000005,3.4,90.3,2006,18,10.37,7.3,96.2,2001,23,13.44,5.35,93.25,20.5,11.9,,,58.766678,23.4320275,05/05/2024,"P15Y;
P22Y",P15Y,10,07/05/2024 14:00,2,Middle,plastic right leg maybe?,11/05/2024 11:43,56,07/05/2024 13:59,fid done plastic left,08/05/2024 11:44,07/05/2024,14:00:00,2024,0.049927403,0.67,14.54490635,14.93925089,14.54490635,64.9,65.6,59.2,,3,3,,1,1,189.7,48.3,49,48.3,,145.6,4,4,14.94,4,4
